_ID,TimeSt,Country,Province,City,Latitude,Longitude
4732102,14:01.3,CA,ON,Mississauga,43.5929,-79.5734
4732113,14:01.4,CA,ON,Mississauga,43.5924,-79.7611
4732167,14:01.3,CA,ON,Guelph,43.5425,-80.2676
4732245,14:01.4,CA,AB,Calgary,51.04644,-114.07227
4732298,14:01.5,CA,AB,Calgary,51.0823,-113.9578
4732301,14:01.6,CA,AB,Calgary,51.08205,-113.95841
4732375,14:01.5,CA,AB,Calgary,51.0823,-113.9578
4732461,14:01.7,CA,AB,Calgary,51.0818,-113.959
4732463,14:01.2,CA,AB,Calgary,51.1229,-114.189
4732470,14:01.3,CA,AB,Calgary,51.1229,-114.189
4732549,14:01.3,CA,AB,Calgary,51.1229,-114.189
4732596,14:02.4,CA,ON,Mississauga,43.5296,-79.663
4732682,14:02.5,CA,ON,Toronto,43.6682,-79.4209
4732718,14:01.3,CA,AB,Calgary,51.1229,-114.189
4732721,14:01.3,CA,AB,Calgary,51.0433,-114.064
4732753,14:01.4,CA,AB,Calgary,51.06352,-113.91323
4732778,14:01.7,CA,ON,Mississauga,43.5868,-79.7888
4732868,14:04.4,CA,AB,Edmonton,53.4501,-113.461
4732891,14:01.2,CA,AB,Calgary,51.1229,-114.189
4732961,14:04.7,CA,ON,Etobicoke,43.6247,-79.4892
4733018,14:04.9,CA,AB,Calgary,51.0915,-114.2073
4733106,14:02.5,CA,ON,Toronto,43.6682,-79.4209
4733142,14:06.6,CA,AB,Calgary,51.0494,-113.9564
4733187,14:06.1,CA,SK,Regina,50.4487,-104.55907
4733258,14:03.2,CA,ON,Scarborough,43.83599,-79.2277
4733309,14:06.6,CA,AB,Calgary,51.0494,-113.9564
4733341,14:04.7,CA,ON,Richmond Hill,43.9221,-79.4632
4733436,14:04.7,CA,ON,Ajax,43.843,-79.021
4733526,14:04.7,CA,ON,Etobicoke,43.6247,-79.4892
4733560,14:04.8,CA,NL,St. John's,47.5144,-52.6566
4733605,14:04.9,CA,NS,Glace Bay,46.1957,-59.9696
4733640,14:05.8,CA,AB,Edmonton,53.44693,-113.43865
4733649,14:07.2,CA,ON,Ottawa,45.4298,-75.6931
4733728,14:04.4,CA,ON,Brampton,43.7796,-79.7681
4733817,14:04.8,CA,AB,Calgary,51.0905,-114.182
4733836,14:04.8,CA,AB,Okotoks,50.72618,-113.96906
4733934,14:04.9,CA,AB,Calgary,51.0378,-114.08
4733952,14:05.0,CA,AB,Calgary,50.9722,-114.062
4733960,14:05.0,CA,NB,Saint John,45.3256,-66.0189
4733995,14:06.6,CA,ON,Scarborough,43.798,-79.227
4734036,14:04.6,CA,AB,Olds,51.7989,-114.118
4734061,14:04.6,CA,ON,Etobicoke,43.6247,-79.4892
4734148,14:04.7,CA,NS,Sydney,46.1356,-60.1788
4734165,14:04.7,CA,AB,Calgary,51.0081,-114.073
4734257,14:04.8,CA,AB,Calgary,51.04988,-114.16641
4734313,14:04.9,CA,AB,Calgary,51.0915,-114.2073
4734355,14:05.9,CA,AB,Okotoks,50.7362,-113.9695
4734400,14:04.9,CA,AB,Calgary,51.0915,-114.2073
4734463,14:07.3,CA,QC,Laval,45.6323,-73.7579
4734534,14:10.5,CA,AB,Calgary,51.1467,-114.3133
4734573,14:08.1,CA,AB,Calgary,51.01968,-114.20034
4734658,14:10.2,CA,QC,Montréal,45.5032,-73.5668
4734706,14:11.8,CA,ON,Brampton,43.76447,-79.72308
4734744,14:10.2,CA,QC,Montréal,45.5032,-73.5668
4734831,14:11.9,CA,QC,Saint-Constant,45.3668,-73.5659
4734864,14:13.1,CA,BC,Vancouver,49.24139,-123.09829
4734917,14:10.3,CA,AB,Calgary,51.0419,-114.2
4735001,14:11.8,CA,ON,Markham,43.8747,-79.2599
4735078,14:13.1,CA,BC,Vancouver,49.24139,-123.09829
4735090,14:08.8,CA,ON,Toronto,43.64224,-79.42579
4735188,14:12.1,CA,AB,Edmonton,53.4601,-113.499
4735189,14:08.8,CA,ON,Toronto,43.64224,-79.42579
4735213,14:13.6,CA,AB,Edmonton,53.44217,-113.4452
4735244,14:11.9,CA,SK,Saskatoon,52.1202,-106.669
4735263,14:11.9,CA,AB,Edmonton,53.47359,-113.39653
4735297,14:12.0,CA,ON,Toronto,43.6641,-79.399
4735376,14:12.8,CA,SK,Humboldt,52.2208,-105.117
4735449,14:11.9,CA,AB,Edmonton,53.47359,-113.39653
4735524,14:13.5,CA,NS,Upper Tantallon,44.70286,-63.856
4735536,14:12.8,CA,SK,Humboldt,52.2208,-105.117
4735559,14:15.3,CA,AB,Stony Plain,53.50646,-113.99079
4735589,14:16.5,CA,AB,Edmonton,53.4104,-113.517
4735671,14:16.7,CA,AB,Fort Mcmurray,56.7377,-111.438
4735714,14:18.8,CA,QC,Montréal,45.5679,-73.6277
4735785,14:17.6,CA,AB,Spruce Grove,53.5334,-113.9187
4735880,14:18.3,CA,ON,Mississauga,43.5634,-79.6509
4735882,14:14.8,CA,AB,Spruce Grove,53.54628,-113.88183
4735964,14:15.4,CA,BC,Vancouver,49.2604,-123.141
4736048,14:17.4,CA,AB,Spruce Grove,53.5533,-113.895
4736096,14:17.6,CA,ON,Richmond Hill,43.8939,-79.4375
4736178,14:17.9,CA,AB,Edmonton,53.44217,-113.4452
4736238,14:20.1,CA,ON,Charlton Station,47.5776,-80.2036
4736277,14:20.1,CA,ON,Mississauga,43.5769,-79.6283
4736360,14:20.2,CA,NB,Moncton,46.10602,-64.74557
4736440,14:22.1,CA,ON,Oshawa,43.94982,-78.86354
4736441,14:20.2,CA,NB,Moncton,46.10602,-64.74557
4736460,14:22.2,CA,ON,Etobicoke,43.6227,-79.52583
4736528,14:20.2,CA,AB,Coaldale,49.7257,-112.618
4736600,14:20.2,CA,AB,Lethbridge,49.6836,-112.834
4736631,14:20.2,CA,AB,Calgary,51.16041,-114.057
4736645,14:20.5,CA,AB,Calgary,50.9722,-114.062
4736676,14:21.0,CA,AB,Calgary,51.05574,-113.95685
4736711,14:21.3,CA,ON,Toronto,43.772,-79.413
4736788,14:20.5,CA,AB,Calgary,50.9722,-114.062
4736857,14:22.1,CA,ON,Bradford,44.1179,-79.6007
4736955,14:22.2,CA,ON,Barrie,44.4015,-79.6782
4736988,14:23.7,CA,AB,Saint Albert,53.6415,-113.614
4737069,14:19.8,CA,AB,Edmonton,53.521,-113.5324
4737143,14:21.2,CA,AB,Calgary,50.93674,-114.01066
4737205,14:21.7,CA,ON,Markham,43.8436,-79.2741
4737303,14:22.1,CA,ON,Mississauga,43.5873,-79.6076
4737401,14:24.0,CA,AB,Fort Mackay,57.33845,-111.78738
4737483,14:20.1,CA,AB,Calgary,51.13004,-114.16492
4737559,14:20.2,CA,ON,Mississauga,43.5769,-79.6283
4737602,14:20.2,CA,AB,Calgary,51.05574,-113.95685
4737666,14:21.1,CA,AB,Calgary,51.05857,-114.07786
4737759,14:22.1,CA,ON,Shelburne,44.0789,-80.2062
4737826,14:22.2,CA,ON,Oshawa,43.94982,-78.86354
4737888,14:19.8,CA,AB,Edmonton,53.5314,-113.582
4737918,14:20.0,CA,ON,Thunder Bay,48.3914,-89.262
4738014,14:20.1,CA,ON,Oshawa,43.88981,-78.83544
4738099,14:20.0,CA,ON,Thunder Bay,48.3914,-89.262
4738131,14:20.6,CA,AB,Calgary,50.9398,-114.0324
4738179,14:21.1,CA,AB,Calgary,51.09332,-114.07887
4738271,14:22.0,CA,AB,Innisfail,52.0269,-113.9507
4738276,14:22.0,CA,ON,Oshawa,43.9156,-78.8632
4738296,14:22.7,CA,AB,Fort Mackay,57.33873,-111.78695
4738372,14:23.0,CA,AB,Fort Mackay,57.33873,-111.78695
4738377,14:24.5,CA,AB,Edmonton,53.6365,-113.4673
4738430,14:22.6,CA,AB,Calgary,51.0486,-113.968
4738511,14:24.0,CA,ON,Richmond Hill,43.87604,-79.4195
4738581,14:25.0,CA,AB,Edmonton,53.57741,-113.54728
4738622,14:24.3,CA,SK,Kamsack,51.56423,-101.88856
4738691,14:24.6,CA,QC,Laval,45.5728,-73.73114
4738738,14:26.5,CA,ON,Scarborough,43.798,-79.227
4738831,14:28.4,CA,BC,Richmond,49.16542,-123.12659
4738844,14:27.8,CA,ON,Toronto,43.6546,-79.3879
4738864,14:28.1,CA,ON,Kitchener,43.4381,-80.5099
4738961,14:29.8,CA,AB,Edmonton,53.42171,-113.47071
4738986,14:30.3,CA,AB,Edmonton,53.50126,-113.61584
4739042,14:32.9,CA,AB,Edmonton,53.587,-113.441
4739052,14:34.5,CA,ON,Scarborough,43.798,-79.227
4739122,14:34.2,CA,ON,Brampton,43.7476,-79.6912
4739210,14:31.8,CA,ON,Milton,43.515,-79.8821
4739249,14:32.4,CA,AB,Calgary,51.0203,-114.152
4739269,14:34.7,CA,ON,Innisfil,44.3479,-79.5594
4739358,14:31.8,CA,ON,Milton,43.515,-79.8821
4739372,14:34.8,CA,ON,Scarborough,43.83599,-79.2277
4739416,14:35.2,CA,ON,Kitchener,43.44978,-80.48912
4739515,14:35.4,CA,AB,Calgary,50.89605,-113.94753
4739595,14:34.9,CA,ON,Kingston,44.2377,-76.5602
4739624,14:34.9,CA,ON,North Bay,46.3377,-79.3717
4739678,14:35.4,CA,AB,Calgary,50.9178,-114.095
4739762,14:36.0,CA,AB,Edmonton,53.5141,-113.601
4739841,14:37.2,CA,ON,Toronto,43.6803,-79.3538
4739896,14:37.3,CA,ON,Mississauga,43.5364,-79.6909
4739932,14:37.5,CA,ON,Ajax,43.8404,-79.0251
4739943,14:37.9,CA,AB,Edmonton,53.5314,-113.582
4739984,14:34.9,CA,ON,Sault Sainte Marie,46.5119,-84.3028
4740079,14:34.9,CA,ON,Kingston,44.2377,-76.5602
4740082,14:35.8,CA,AB,Calgary,50.9652,-114.047
4740102,14:36.2,CA,AB,Stony Plain,53.5379,-113.971
4740175,14:37.2,CA,ON,Toronto,43.6781,-79.2954
4740261,14:36.2,CA,AB,Stony Plain,53.5379,-113.971
4740270,14:37.6,CA,MB,Winnipeg,49.82453,-97.15191
4740313,14:37.2,CA,ON,Toronto,43.6781,-79.2954
4740375,14:39.4,CA,AB,Calgary,51.0823,-113.9578
4740376,14:35.8,CA,AB,Edmonton,53.45946,-113.39349
4740395,14:36.5,CA,QC,Lasalle,45.4405,-73.6165
4740439,14:37.3,CA,ON,Thunder Bay,48.3738,-89.2779
4740530,14:39.4,CA,BC,Abbotsford,49.06945,-122.30482
4740571,14:39.7,CA,AB,Sherwood Park,53.52288,-113.33161
4740630,14:35.6,CA,AB,Calgary,51.04712,-114.05244
4740728,14:37.1,CA,QC,Saint-Laurent,45.5178,-73.6848
4740777,14:38.0,CA,ON,Windsor,42.30631,-83.07871
4740790,14:40.6,CA,AB,Edmonton,53.6585,-113.3614
4740833,14:37.2,CA,ON,Pickering,43.8509,-79.0717
4740882,14:39.9,CA,ON,Richmond Hill,43.87604,-79.4195
4740964,14:41.3,CA,AB,Calgary,50.95738,-114.22057
4741027,14:40.0,CA,AB,Calgary,51.0494,-113.9564
4741105,14:40.5,CA,AB,Edmonton,53.6585,-113.3614
4741139,14:40.6,CA,AB,Wetaskiwin,52.8333,-113.45
4741159,14:41.4,CA,QC,Anjou,45.5972,-73.5673
4741248,14:43.6,CA,AB,Calgary,51.053,-114.161
4741293,14:44.1,CA,QC,Nicolet,46.2329,-72.6137
4741391,14:44.3,CA,ON,Ottawa,45.4019,-75.7513
4741471,14:41.9,CA,AB,Edmonton,53.5181,-113.5797
4741514,14:44.3,CA,ON,Ottawa,45.4019,-75.7513
4741565,14:43.0,CA,AB,Edmonton,53.5314,-113.582
4741618,14:41.9,CA,AB,Edmonton,53.5181,-113.5797
4741659,14:44.1,CA,AB,Edmonton,53.44693,-113.43865
4741713,14:40.9,CA,AB,Calgary,51.1387,-114.2015
4741805,14:41.3,CA,AB,Edmonton,53.4564,-113.521
4741897,14:42.3,CA,AB,Edmonton,53.57744,-113.54722
4741975,14:43.7,CA,ON,Woodbridge,43.8069,-79.5978
4741980,14:44.2,CA,AB,Calgary,51.0242,-114.1004
4741998,14:45.0,CA,QC,Saint-Hyacinthe,45.62162,-72.95895
4742002,14:43.0,CA,AB,Airdrie,51.30254,-114.03939
4742013,14:43.7,CA,ON,Woodbridge,43.8069,-79.5978
4742051,14:44.4,CA,ON,Ottawa,45.4019,-75.7513
4742113,14:44.7,CA,ON,Mississauga,43.6046,-79.6729
4742193,14:47.0,CA,SK,Regina,50.44721,-104.6348
4742232,14:44.1,CA,BC,Vancouver,49.26125,-123.16546
4742259,14:44.6,CA,BC,Abbotsford,49.05617,-122.38406
4742267,14:46.9,CA,AB,Edmonton,53.56352,-113.54704
4742334,14:47.8,CA,ON,Richmond Hill,43.8812,-79.3891
4742404,14:48.1,CA,ON,Richmond Hill,43.8812,-79.3891
4742432,14:48.3,CA,AB,Sylvan Lake,52.3124,-114.1131
4742439,14:47.8,CA,AB,Edmonton,53.5955,-113.44
4742525,14:47.9,CA,AB,Eckville,52.3416,-114.366
4742614,14:47.9,CA,SK,Saskatoon,52.14873,-106.72135
4742640,14:48.1,CA,SK,Saskatoon,52.15082,-106.64645
4742725,14:47.9,CA,SK,Saskatoon,52.14873,-106.72135
4742752,14:48.2,CA,ON,London,43.05876,-81.44291
4742795,14:48.2,CA,ON,Etobicoke,43.63781,-79.5408
4742807,14:50.0,CA,ON,Toronto,43.6827,-79.373
4742829,14:47.9,CA,SK,Saskatoon,52.1529,-106.686
4742833,14:45.6,CA,QC,Hampstead,45.482,-73.6374
4742916,14:46.8,CA,AB,Edmonton,53.53871,-113.51924
4742938,14:48.1,CA,QC,Montréal,45.4934,-73.5837
4742979,14:50.6,CA,ON,Thornhill,43.8137,-79.4538
4743062,14:47.8,CA,SK,Saskatoon,52.1244,-106.634
4743157,14:50.6,CA,ON,Thornhill,43.8137,-79.4538
4743248,14:47.9,CA,AB,Red Deer,52.2651,-113.794
4743269,14:48.3,CA,ON,Richmond Hill,43.8939,-79.4375
4743290,14:50.9,CA,ON,Pembroke,45.85652,-77.2317
4743387,14:51.5,CA,AB,Airdrie,51.2889,-114.015
4743475,14:48.3,CA,ON,Richmond Hill,43.8939,-79.4375
4743504,14:50.2,CA,ON,Toronto,43.6459,-79.3857
4743522,14:51.0,CA,AB,Spruce Grove,53.5614,-113.87301
4743555,14:51.3,CA,AB,Airdrie,51.2889,-114.015
4743632,14:52.2,CA,MB,Gillam,56.36036,-94.71396
4743682,14:52.4,CA,AB,Fort Mackay,57.32909,-111.75582
4743764,14:53.1,CA,AB,Edmonton,53.51831,-113.638
4743820,14:53.7,CA,AB,Edmonton,53.57744,-113.54722
4743889,14:51.0,CA,SK,Regina,50.468,-104.607
4743915,14:51.4,CA,AB,Calgary,51.0481,-114.07
4743925,14:51.9,CA,MB,Gillam,56.36036,-94.71396
4743954,14:52.4,CA,ON,Brampton,43.7033,-79.7603
4743979,14:53.0,CA,AB,Calgary,51.12797,-114.21276
4744026,14:53.2,CA,AB,Fort Mackay,57.2047,-111.617
4744091,14:53.5,CA,AB,Edmonton,53.44217,-113.4452
4744155,14:54.5,CA,AB,Fort Mcmurray,56.7377,-111.438
4744228,14:55.0,CA,ON,Cambridge,43.39859,-80.36317
4744324,14:54.5,CA,AB,Fort Mcmurray,56.7377,-111.438
4744371,14:52.1,CA,AB,Calgary,51.1467,-114.3133
4744455,14:52.4,CA,ON,Brampton,43.7033,-79.7603
4744496,14:52.5,CA,ON,Pembroke,45.827,-77.1116
4744566,14:51.5,CA,AB,Calgary,51.1467,-114.3133
4744604,14:52.1,CA,AB,Spruce Grove,53.54628,-113.88183
4744664,14:52.4,CA,ON,Brampton,43.684,-79.7716
4744752,14:52.6,CA,AB,Calgary,50.94956,-114.0802
4744834,14:53.0,CA,AB,Wood Buffalo,56.7538,-111.435
4744882,14:52.5,CA,ON,Pembroke,45.827,-77.1116
4744899,14:54.5,CA,AB,Calgary,51.1387,-114.2015
4744959,14:55.2,CA,AB,Calgary,51.053,-114.161
4744972,14:52.6,CA,AB,Calgary,50.94956,-114.0802
4744986,14:52.3,CA,ON,Kitchener,43.391,-80.441
4744987,14:52.4,CA,AB,Beaumont,53.36366,-113.43856
4745009,14:53.0,CA,AB,Wood Buffalo,56.7538,-111.435
4745096,14:53.5,CA,AB,Calgary,51.0494,-113.9564
4745173,14:55.4,CA,MB,Winnipeg,49.82453,-97.15191
4745218,14:55.2,CA,QC,Trois-Rivières,46.37838,-72.50115
4745302,14:58.0,CA,AB,Duffield,53.5224,-114.216
4745354,15:00.3,CA,ON,North York,43.68135,-79.61457
4745370,14:56.5,CA,ON,Brampton,43.6656,-79.747
4745406,14:58.6,CA,QC,Montreal,6.9277,122.02592
4745457,14:57.8,CA,AB,Edmonton,53.4564,-113.521
4745467,15:00.9,CA,QC,Verdun,45.4633,-73.5708
4745507,15:00.8,CA,AB,Red Deer,52.2895,-113.814
4745584,14:58.6,CA,QC,Montreal,6.9277,122.02592
4745608,15:00.9,CA,QC,Lamarche,48.8,-71.4333
4745667,15:00.8,CA,AB,Red Deer,52.2895,-113.814
4745683,15:01.5,CA,AB,Calgary,51.053,-114.161
4745706,15:00.9,CA,QC,Lamarche,48.8,-71.4333
4745752,15:01.1,CA,BC,Lindell Beach,49.034,-122.01
4745813,15:01.9,CA,AB,Calgary,51.053,-114.161
4745855,15:03.2,CA,SK,Saskatoon,52.1289,-106.644
4745909,15:00.7,CA,AB,Red Deer,52.2895,-113.814
4745950,15:01.3,CA,AB,Innisfail,52.0269,-113.9507
4745975,15:00.7,CA,AB,Red Deer,52.2895,-113.814
4746034,15:01.9,CA,AB,Okotoks,50.7362,-113.9695
4746122,15:03.7,CA,AB,Red Deer,52.28647,-113.77942
4746152,15:01.6,CA,AB,Calgary,51.053,-114.161
4746209,15:03.0,CA,ON,Richmond Hill,43.8428,-79.4239
4746236,15:03.6,CA,AB,Red Deer,52.28647,-113.77942
4746256,15:05.5,CA,AB,Calgary,51.0419,-114.2
4746352,15:05.7,CA,ON,Barrie,44.389,-79.689
4746386,15:01.6,CA,AB,Duffield,53.5224,-114.216
4746433,15:02.4,CA,AB,Calgary,51.0242,-114.1004
4746468,15:05.5,CA,AB,Calgary,51.0419,-114.2
4746546,15:02.9,CA,BC,Burnaby,49.23326,-122.99195
4746638,15:03.0,CA,SK,Saskatoon,52.16916,-106.62609
4746682,15:03.5,CA,ON,Toronto,43.6666,-79.3823
4746772,15:05.3,CA,BC,Invermere,50.5,-116.0333
4746840,15:05.7,CA,ON,Mississauga,43.59467,-79.70893
4746882,15:05.7,CA,AB,Edmonton,53.5638,-113.554
4746923,15:03.1,CA,AB,Red Deer,52.28647,-113.77942
4746924,15:05.2,CA,AB,Red Deer,52.2651,-113.794
4746944,15:05.6,CA,AB,Calgary,50.90603,-113.99026
4747041,15:05.2,CA,AB,Red Deer,52.2651,-113.794
4747110,15:05.7,CA,ON,Mississauga,43.5647,-79.5852
4747182,15:06.1,CA,ON,Newmarket,44.05405,-79.49965
4747241,15:05.7,CA,ON,Mississauga,43.5647,-79.5852
4747268,15:06.4,CA,ON,Toronto,43.6425,-79.3833
4747329,15:06.6,CA,QC,Laval,45.605,-73.7798
4747371,15:06.1,CA,ON,Newmarket,44.05405,-79.49965
4747415,15:06.9,CA,ON,Markham,43.8797,-79.34578
4747446,15:07.4,CA,AB,Fort Mcmurray,56.7377,-111.438
4747523,15:05.7,CA,AB,Calgary,51.053,-114.161
4747618,15:06.4,CA,ON,Toronto,43.6425,-79.3833
4747632,15:05.8,CA,ON,Oshawa,43.8879,-78.8108
4747687,15:06.9,CA,AB,Calgary,51.0494,-113.9564
4747699,15:06.9,CA,ON,Markham,43.8797,-79.34578
4747786,15:07.6,CA,ON,Sudbury,46.5213,-80.947
4747819,15:07.9,CA,AB,Edmonton,53.60754,-113.48721
4747839,15:05.7,CA,AB,Calgary,51.1563,-114.0572
4747884,15:05.7,CA,AB,Calgary,50.92275,-113.95653
4747908,15:05.7,CA,AB,Calgary,51.0823,-114.142
4747982,15:07.1,CA,AB,Edmonton,53.47359,-113.39653
4748043,15:08.2,CA,ON,Richmond Hill,43.9221,-79.4632
4748057,15:06.8,CA,AB,Fort Mcmurray,56.7377,-111.438
4748067,15:07.2,CA,AB,Calgary,51.11852,-113.93877
4748145,15:07.7,CA,AB,Calgary,51.053,-114.161
4748170,15:07.9,CA,ON,Toronto,43.72388,-79.4021
4748267,15:08.0,CA,QC,Montréal,45.4816,-73.5825
4748293,15:07.2,CA,AB,Calgary,51.11852,-113.93877
4748303,15:09.1,CA,YT,Pelly Crossing,62.8273,-136.53957
4748353,15:07.0,CA,AB,Fort Mcmurray,56.7377,-111.438
4748373,15:07.7,CA,AB,Calgary,51.053,-114.161
4748440,15:09.7,CA,AB,Edmonton,53.44217,-113.4452
4748525,15:10.8,CA,AB,Calgary,51.0818,-113.959
4748608,15:11.0,CA,ON,Scarborough,43.798,-79.227
4748687,15:12.5,CA,AB,Edmonton,53.4593,-113.4145
4748693,15:13.0,CA,QC,Laval,45.57814,-73.79379
4748783,15:11.8,CA,ON,Mississauga,43.58123,-79.67484
4748833,15:12.7,CA,SK,Melville,50.8387,-101.717
4748876,15:14.0,CA,MB,Winnipeg,49.924,-97.20582
4748939,15:15.2,CA,AB,Calgary,51.1581,-113.938
4748966,15:15.4,CA,AB,Calgary,51.1581,-113.938
4749021,15:11.9,CA,AB,Calgary,50.86734,-113.96399
4749071,15:12.9,CA,AB,Calgary,51.0494,-113.9564
4749123,15:13.3,CA,BC,Winfield,50.00783,-119.41946
4749184,15:12.4,CA,ON,Niagara Falls,43.08371,-79.06058
4749269,15:12.7,CA,ON,Cornwall,45.0467,-74.7455
4749304,15:12.9,CA,AB,Calgary,51.0494,-113.9564
4749381,15:13.6,CA,ON,Oakville,43.4508,-79.75686
4749393,15:15.7,CA,AB,Edmonton,53.587,-113.441
4749397,15:16.7,CA,AB,Edmonton,53.587,-113.441
4749404,15:17.9,CA,ON,Markham,43.8747,-79.2599
4749428,15:16.7,CA,AB,Edmonton,53.587,-113.441
4749520,15:18.1,CA,ON,Scarborough,43.7458,-79.2353
4749531,15:18.1,CA,ON,Toronto,43.6531,-79.4847
4749578,15:18.2,CA,ON,Toronto,43.7129,-79.3888
4749585,15:18.3,CA,ON,Toronto,43.6682,-79.4209
4749668,15:18.0,CA,QC,Montréal,45.5515,-73.6121
4749689,15:18.1,CA,ON,Scarborough,43.7658,-79.185
4749782,15:18.3,CA,ON,Toronto,43.6682,-79.4209
4749856,15:18.2,CA,ON,Toronto,43.6531,-79.4847
4749912,15:18.3,CA,ON,Etobicoke,43.6068,-79.5063
4749920,15:18.4,CA,ON,Etobicoke,43.6527,-79.5524
4749966,15:18.0,CA,QC,Montréal,45.5515,-73.6121
4750034,15:16.1,CA,BC,108 Mile Ranch,51.73951,-121.33796
4750091,15:18.3,CA,ON,Etobicoke,43.6068,-79.5063
4750136,15:18.0,CA,ON,Toronto,43.7028,-79.3877
4750209,15:18.1,CA,ON,Toronto,43.7028,-79.3877
4750298,15:18.1,CA,ON,Oakville,43.4934,-79.7126
4750350,15:18.2,CA,ON,Barrie,44.4015,-79.6782
4750393,15:18.2,CA,ON,Toronto,43.7028,-79.3877
4750460,15:18.1,CA,ON,Oakville,43.4934,-79.7126
4750549,15:18.3,CA,ON,Ottawa,45.4236,-75.6272
4750615,15:18.2,CA,ON,Toronto,43.7028,-79.3877
4750703,15:18.3,CA,ON,Barrie,44.4015,-79.6782
4750790,15:18.4,CA,ON,Toronto,43.6651,-79.4369
4750868,15:19.6,CA,ON,Toronto,43.7264,-79.3978
4750880,15:20.0,CA,AB,Calgary,50.87401,-113.98432
4750973,15:21.0,CA,AB,Calgary,51.0915,-114.2073
4751071,15:17.6,CA,AB,Airdrie,51.30254,-114.03939
4751165,15:18.0,CA,AB,Edmonton,53.51875,-113.58752
4751245,15:18.2,CA,ON,Barrie,44.3303,-79.7268
4751265,15:18.0,CA,AB,Edmonton,53.51875,-113.58752
4751309,15:18.3,CA,ON,Barrie,44.3572,-79.6929
4751405,15:18.4,CA,ON,Etobicoke,43.6651,-79.5294
4751433,15:18.4,CA,ON,Barrie,44.4015,-79.6782
4751511,15:18.2,CA,ON,Barrie,44.3303,-79.7268
4751560,15:18.5,CA,AB,Calgary,51.0823,-113.9578
4751651,15:18.8,CA,AB,Wetaskiwin,52.8333,-113.45
4751726,15:21.0,CA,AB,Edmonton,53.5166,-113.50557
4751757,15:17.3,CA,BC,Mission,49.12787,-122.31381
4751831,15:18.0,CA,ON,Markham,43.8747,-79.2599
4751883,15:18.1,CA,ON,Mississauga,43.6046,-79.6729
4751961,15:18.2,CA,ON,Markham,43.8735,-79.3335
4752015,15:18.2,CA,ON,Ottawa,45.44663,-75.64131
4752104,15:20.4,CA,QC,Laval,45.5728,-73.73114
4752110,15:21.2,CA,AB,Airdrie,51.2889,-114.015
4752114,15:21.8,CA,MB,Winnipeg,49.924,-97.20582
4752174,15:19.0,CA,AB,Calgary,50.956,-114.079
4752273,15:20.3,CA,BC,Vancouver,49.24324,-123.14698
4752283,15:21.4,CA,ON,Mississauga,43.5373,-79.6903
4752296,15:20.3,CA,BC,Vancouver,49.24324,-123.14698
4752358,15:22.9,CA,ON,Mississauga,43.5368,-79.667
4752396,15:21.8,CA,AB,Edmonton,53.5181,-113.5797
4752434,15:24.6,CA,ON,Ottawa,45.4019,-75.7513
4752463,15:25.4,CA,AB,Calgary,51.11852,-113.93877
4752550,15:21.5,CA,ON,Mississauga,43.7029,-79.6553
4752618,15:21.7,CA,ON,Mississauga,43.5924,-79.6953
4752619,15:25.2,CA,AB,Calgary,50.9093,-114.1028
4752707,15:21.7,CA,ON,Oakville,43.4508,-79.75686
4752734,15:22.9,CA,AB,Edmonton,53.5129,-113.623
4752829,15:23.2,CA,AB,Calgary,51.1387,-114.2015
4752909,15:25.7,CA,ON,Toronto,43.6666,-79.3823
4752956,15:26.5,CA,AB,Calgary,51.0419,-114.2
4753050,15:22.0,CA,ON,Etobicoke,43.6917,-79.5861
4753063,15:22.9,CA,AB,Edmonton,53.40609,-113.46662
4753136,15:23.1,CA,AB,Edmonton,53.5129,-113.623
4753196,15:24.3,CA,QC,Montréal,45.5238,-73.5932
4753237,15:25.2,CA,AB,Airdrie,51.2889,-114.015
4753298,15:25.6,CA,AB,Fort Mcmurray,56.7141,-111.38
4753324,15:26.8,CA,AB,Calgary,51.053,-114.161
4753415,15:24.4,CA,ON,St Catharines,43.1314,-79.21897
4753455,15:26.3,CA,ON,Scarborough,43.798,-79.227
4753532,15:26.7,CA,AB,Calgary,51.053,-114.161
4753554,15:28.7,CA,MB,Brandon,49.81638,-99.96513
4753559,15:26.8,CA,AB,Edmonton,53.4653,-113.386
4753579,15:28.7,CA,MB,Brandon,49.81638,-99.96513
4753625,15:27.0,CA,SK,Saskatoon,52.12108,-106.71199
4753674,15:28.9,CA,AB,Sherwood Park,53.5276,-113.296
4753722,15:30.8,CA,AB,Edson,53.66243,-116.43073
4753786,15:28.2,CA,AB,Edmonton,53.4567,-113.5801
4753796,15:28.3,CA,AB,Calgary,51.01958,-114.20021
4753811,15:28.7,CA,QC,Laval,45.5728,-73.73114
4753906,15:29.0,CA,ON,Toronto,43.66754,-79.31532
4753959,15:31.0,CA,NL,Bonavista,48.50423,-53.04377
4753993,15:29.3,CA,AB,Edmonton,53.48345,-113.68067
4754011,15:29.0,CA,ON,Toronto,43.66754,-79.31532
4754012,15:32.0,CA,AB,Edmonton,53.6288,-113.476
4754023,15:33.2,CA,ON,Toronto,43.6682,-79.4209
4754113,15:33.3,CA,ON,Kanata,45.3387,-75.9001
4754125,15:33.3,CA,ON,Mississauga,43.6046,-79.6729
4754223,15:33.3,CA,ON,Newmarket,44.046,-79.487
